14636
14122
14016
15590
15568
14718
14470
15690
15072
14802
15190
14660
15612
15610
14634
14632
15740
15008
14666
15410
14300
14498
15550
14654
14384
15088
14108
14230
14820
15058
15014
15746
14606
14474
14766
14572
15654
14966
14880
14430
14210
15370
15576
14416
14336
14256
15500
13930
14476
15526
14324
14972
14514
14456
14270
14534
14580
14774
14182
15334
14292
15530
15822
15064
14998
14408
14542
14014
14674
14132
15210
15274
14572
15640
14374
14870
14998
13574
15414
14914
14730
14320
15102
15136
14244
15708
14594
14296
14832
15466
14956
15380
14572
15490
15050
14848
14566
14518
14712
14266
